Department,Category,Item Lookup Code,Description,Cost,Price,Price A,Price B,Price C
,,769,BANG GEORGIA PEACH SWEET TEA,17.0000,20.0000,0.0000,0.0000,0.0000
,,DISPLAY EARINGS 288CT,DISPLAY EARINGS 288CT,115.0000,160.0000,125.0000,160.0000,160.0000
,,742271562190,RIGHT WEIGHT,4.7500,6.5000,0.0000,0.0000,0.0000
,,THERAFLU DAYTIME 16CT,THERAFLU DAYTIME 16CT,18.5000,22.5000,22.5000,22.5000,22.5000
,,819436018530,CHILLUM WHITE RHINO GC49,48.0000,62.0000,62.0000,62.0000,62.0000
SMOKE SUPPLIES,,GW1006A,10 SOFT GLASS VASE,7.9500,13.0000,13.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,10812934026257,IPHONE TYPE C CABLE 1CT,3.7500,4.7500,0.0000,0.0000,0.0000
,,GW GENIUS CARESANTZR200ML,GW GENIUS CARE SANITIZER 200ML,0.8000,1.2500,1.0000,1.2500,1.2500
SMOKE SUPPLIES,,811490707283,DISPENSER BLUE CAMMOFLAUGE,20.5000,25.5000,25.5000,25.5000,25.5000
,,811490562127,SPECIAL BLUE MINI BERNIE RUBBE,14.6500,18.5000,0.0000,0.0000,0.0000
,,FGB103,SMALL BUBBLER FUMED,1.3000,2.5000,0.0000,0.0000,0.0000
,,FGB102,SMALL BUBBLERR FRIT COLOR,1.3000,2.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,080692950128,BROWN JERSEY WORK GLOVES 12CT,5.4000,8.0000,8.0000,0.0000,0.0000
,,PREMIER ZEN 5000,PREMIER ZEN 5000,48.0000,65.0000,65.0000,65.0000,65.0000
,,FMCSD,METAL CIG SMALL 100CT,30.0000,65.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,814859014732,AWS MAX-700,3.8900,5.7500,4.5000,5.7500,5.7500
FOOD & BEVERAGE,,610764262271,BANG BANGSTER BERRY 12CT,17.0000,20.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,037000386018,ALWAYS THIN 28CT,5.7500,6.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,081635770063,DBL SIDED ASST KING CIG CASE ,22.0000,26.5000,22.0000,0.0000,0.0000
MEDS/DAILY CARE,,037000830955,ALWAYS ULTRA 13CT,4.2500,4.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,077170101134,SWIFT PORTABLE KING SIZE,10.5000,13.5000,13.5000,13.5000,13.5000
WRAPS/FILTERS/HEMP/CONES,,077170632096,GAMBLER KING SIZE,20.0000,24.0000,24.0000,24.0000,24.0000
SMOKE SUPPLIES,,081635160383,SHISHA HOOKAH SINGLE HOSE HK38,5.2500,9.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,081635410136,GLOW IN DARK ASHTRAY,14.4000,17.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,090478232478,SANGRIA SENORIAL 12OZ 12PK,0.0000,9.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,090478232485,MUNDET 12OZ 12PK,0.0000,9.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,10854029008755,KING PALM 2PK SLIM MAGIC MINT,26.0000,31.5000,34.0000,34.0000,34.0000
FOOD & BEVERAGE,,20090478331007,MUNDET APPLE SODA 12OZ 24PK,0.0000,18.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,286,BANG WYLDIN WATERMELON,17.0000,20.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,30867885000492,TECHNO TORCH LINSE,18.7500,26.2500,24.0000,26.2500,26.2500
SMOKE SUPPLIES,,10036882556196,6'' BG BLACK BOX,5.9400,7.5000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,400010086702,LATEX GLOVES 100CT,8.4000,10.5000,10.5000,10.5000,10.5000
FOOD & BEVERAGE,,476,BANG KEY LIME PIE,17.0000,20.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,609465999777,BLACK MAMBA 18K 24CT,15.6500,35.0000,20.0000,35.0000,35.0000
FOOD & BEVERAGE,,610764263162,BANG BIRTHDAY CAKE 16OZ,17.0000,20.0000,0.0000,0.0000,0.0000
CBD,,615499518990,CHILL BUDDA DELTA 8 LEMON,8.0000,12.5000,0.0000,0.0000,0.0000
CBD,,615499519812,CHILL BUDDA DELTA 8 BLUE DREAM,8.0000,12.5000,0.0000,0.0000,0.0000
CBD,,615499519829,CHILL BUDDA DELTA 8 PINEAPPLE,8.0000,12.5000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,638370100235,COLORS STANDARD MICRO CABLE,0.9000,1.7500,1.2500,1.7500,1.7500
ELECTRONICS & ACCESSORIES,,638370100236,COLORS STANDARD IPHONE CABLE,0.9000,1.7500,1.2500,1.7500,1.7500
SUPPLEMENTS,,640793517479,BLACK  STALLION PLATINUM 50K,31.4500,50.0000,50.0000,0.0000,0.0000
SUPPLEMENTS,,640793555624,ORGAZEN GOLD 5800,22.5000,50.0000,55.0000,55.0000,55.0000
MEDS/DAILY CARE,,655708019016,PEPTO-BISMOL 25CT TABLET ,13.5000,16.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,655708028315,ALKA SELTZER PLUS  LOOSE 12PK,6.5000,9.5000,9.5000,0.0000,0.0000
MEDS/DAILY CARE,,655708118368,ALKA SELTZER L LOOSE 10PK ,6.0000,9.0000,9.0000,0.0000,0.0000
MEDS/DAILY CARE,,655708118375,ALEVE L LOOSE 12 PK,7.2500,9.5000,8.0000,8.0000,8.0000
MEDS/DAILY CARE,,658331008341,ALKA-SELTZER PLUS COLD 25CT,7.0000,9.5000,7.7500,9.5000,9.5000
CBD,,676307804711,MYSTIC LABS GUAVA EXPLOSION,36.0000,45.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,678112254156,CLEAR EYES SINGLE PACK,2.4500,3.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,686751121463,RHINO 777 PLATINUM 30K,31.4500,50.0000,0.0000,0.0000,0.0000
MEDS/DAILY CARE,,6988668896651,FASHION MASK ,1.7500,2.7500,2.7500,2.7500,2.7500
SUPPLEMENTS,,700729253977,LUCKY NIGHT,24.0000,52.0000,55.0000,55.0000,55.0000
WRAPS/FILTERS/HEMP/CONES,,716165155683,RAW PARCHMENT 30CMX1CM 6CT,21.5000,26.0000,26.0000,26.0000,26.0000
WRAPS/FILTERS/HEMP/CONES,,716165179207,RAW ORGANIC SINGLE WIDE 50CT,20.9000,25.0000,25.0000,25.0000,25.0000
SMOKE SUPPLIES,,081635108101,FUJIMA CHAMPANGE STOPPER ,15.8000,20.0000,20.0000,20.0000,20.0000
SMOKE SUPPLIES,PIPES,#15 GLASS PIPE,#15 GLASS PIPE,13.5000,16.5000,16.5000,16.5000,16.5000
PLASTIC/PAPER GOODS,,RE28,FOOD CONTAINER RE-28,17.0000,21.2500,0.0000,0.0000,0.0000
AUTOMOTIVE,,896801002011,SALT BAG 50LBS,5.0000,7.5000,7.5000,7.5000,7.5000
FOOD & BEVERAGE,,604606009063,BANDERILLA SPICY PEPINO 35CT,17.0000,25.0000,23.0000,25.0000,25.0000
AUTOMOTIVE,,647055800102,AIR FRESHNER 25CT,24.9900,29.5000,0.0000,0.0000,0.0000
,,LD,CERAMIC CIG LARGE 100 CT,0.0000,0.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,TANK DISPLAY,TANK DISPLAY,378.0000,468.0000,468.0000,468.0000,468.0000
SMOKE SUPPLIES,LIGHTERS,853195010510,EAGLE BUTANE GAS TORCH LIGHTER,26.0000,35.0000,31.0000,35.0000,35.0000
FOOD & BEVERAGE,FOOD,038200061231,PICKLE IN POUCH JUMBO KOSHER,6.5000,7.7500,7.7500,7.7500,7.7500
WRAPS/FILTERS/HEMP/CONES,,716165174240,RAW SINGLE WIDE CLASSIC 25CT,18.2000,22.0000,22.0000,22.0000,22.0000
AUTOMOTIVE,,756545707958,WINDSHIELD SQUEEGEE,0.7500,1.7500,0.0000,1.7500,1.7500
SMOKE SUPPLIES,GRINDERS,692345000144,GRINDER ITEM ME014 3PARTS,2.2000,2.7500,2.4000,2.7500,2.7500
SMOKE SUPPLIES,,756545850722,GLOVES WITH BLACK PVC DOTS,6.7500,9.0000,7.7500,9.0000,9.0000
SMOKE SUPPLIES,BUTANE,676979871080,BBQ LIGHTER ,0.5000,1.2500,0.0000,0.0000,0.0000
SUPPLEMENTS,,878114570241,YELLOW HORNET BLISTER PK 24CT,15.5000,18.0000,16.5000,18.0000,18.0000
FOOD & BEVERAGE,,604606009025,BANDERILLA PINEAPPLE STICK35CT,17.0000,25.0000,23.0000,25.0000,25.0000
SMOKE SUPPLIES,,081635107203,FUJIMA WINE STOPPER ,10.5000,13.5000,13.5000,13.5000,13.5000
SMOKE SUPPLIES,LIGHTERS,811490533202,SPECIAL BLUE CLASIC 70S,18.4000,23.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,025272222226,KING KONG MOJITO DELTA 10 8CT,120.0000,145.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,FOOD,038200061224,PICKLE IN POUCH JUMBO HOT,6.5000,7.7500,7.7500,7.7500,7.7500
PLASTIC/PAPER GOODS,PLASTIC CUPS,BLUE16,BLUE CUP 16OZ 16CT,0.0000,0.7500,0.6500,0.0000,0.0000
SMOKE SUPPLIES,,CBD PILLS DISPLAY 60 CT,CBD PILLS DISPLAY 60 CT,1.7500,2.5000,2.5000,2.5000,2.5000
MEDS/DAILY CARE,,636227600756,WINTER HATS 12PC,5.0000,9.0000,7.0000,0.0000,0.0000
SMOKE SUPPLIES,,648658033171,RANDYS KING SIZE WIRED PAPER,25.0000,30.0000,30.0000,0.0000,0.0000
MEDS/DAILY CARE,,667742800055,U CHECK PREGNANCY TEST 10PK,5.0000,8.0000,8.0000,0.0000,0.0000
SMOKE SUPPLIES,,716165174912,RAW ORG HEMP ROLLS 15FT 24CT,22.9500,27.0000,27.0000,27.0000,27.0000
SMOKE SUPPLIES,,716165202097,WIZ KHALIFA RAWCONE 1 1/4 32CT,32.0000,36.0000,36.0000,0.0000,0.0000
SMOKE SUPPLIES,,716165203346,RAW CONE LEAN ,35.7000,39.5000,39.5000,39.5000,39.5000
WRAPS/FILTERS/HEMP/CONES,,719499005051,HIGH HEMP MANGO 25CT,11.5000,16.2500,13.5000,16.2500,16.2500
MEDS/DAILY CARE,,738101635516,VALU GUARD BLUE GLOVES SMALL,3.4000,4.5000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,088168556188,HAPPY VALENTINE GLS ROSE4IN 24,7.5000,14.0000,10.0000,0.0000,0.0000
SMOKE SUPPLIES,,097868124467,BLUNTLIFE DISPLAY 72CT,15.0000,35.0000,22.0000,35.0000,35.0000
SMOKE SUPPLIES,,T928,TOP KING SIZE 200 FILTER /18 L,17.5000,20.0000,20.0000,20.0000,20.0000
WRAPS/FILTERS/HEMP/CONES,,016165004197,ZEN MENTHOL FILTER TIP 200CT,0.9500,1.1000,1.1000,1.1000,1.1000
WRAPS/FILTERS/HEMP/CONES,,016165004012,ZEN SUPERSLIM FILTER TIP 200CT,0.9500,1.1000,1.1000,1.1000,1.1000
WRAPS/FILTERS/HEMP/CONES,,016165004210,ZEN REG MENTHOL FILTERTIP 200,0.9500,1.1000,1.1000,1.1000,1.1000
WRAPS/FILTERS/HEMP/CONES,,016165008683,ZEN TUBES 1/250CT  100MM FF,2.2470,3.0000,2.6000,0.0000,0.0000
SMOKE SUPPLIES,,652369012028,GRINDER GR041-CGSW,3.9000,6.5000,4.2500,0.0000,0.0000
SMOKE SUPPLIES,ASHTRAY,081635150162,FUJIMA HOOKAH CHARCOAL 40MM,4.0000,8.0000,6.5000,8.0000,8.0000
SMOKE SUPPLIES,,802084133335,CHARACOAL COCO ZEAL CUBES 18CT,2.0000,3.0000,2.5000,3.0000,3.0000
SMOKE SUPPLIES,,081635160093,PUMPKIN HOOKAH HK09,5.2500,9.5000,7.0000,9.5000,9.5000
WRAPS/FILTERS/HEMP/CONES,,645189835045,FRONTO LEAF SWEET WOODS ,1.3500,2.2500,1.7500,2.2500,2.2500
WRAPS/FILTERS/HEMP/CONES,,027200104871,BUGLAR CIGARETTE PAPER,18.0000,22.0000,19.5000,22.0000,22.0000
WRAPS/FILTERS/HEMP/CONES,,HP18,OCB ORGANIC HAMP 11/4 W/TIPS,29.5000,34.0000,34.0000,34.0000,34.0000
WRAPS/FILTERS/HEMP/CONES,,716165179863,ELEMENTS ULTRA RICE PAPER 20CT,30.0000,35.0000,35.0000,35.0000,35.0000
WRAPS/FILTERS/HEMP/CONES,,066619100470,PREMIER FILTER TIPS 18 MM,24.0000,30.0000,30.0000,30.0000,30.0000
WRAPS/FILTERS/HEMP/CONES,,RW30,RAW 11/4 SLIM+PRE ROLLED TIP,28.0000,32.0000,32.0000,32.0000,32.0000
MEDS/DAILY CARE,PILLS,655708019450,TYLENOL EXTRA STRENGHT 25CT,9.0000,11.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,X58350,8 BUBBLE WITH WRAP,6.0000,8.0000,8.0000,0.0000,0.0000
FOOD & BEVERAGE,JUICE/MIXERS,023604701005,ZAS CHILI LIME 4OZ 12 CT.,2.0000,2.5000,2.5000,2.5000,2.5000
CBD,,739601138705,MYSTIC LAB COSMIC PEACH,36.0000,45.0000,0.0000,0.0000,0.0000
SUPPLEMENTS,,663054101019,SWAG PLATINUM 33K ,30.0000,60.0000,60.0000,0.0000,0.0000
MEDS/DAILY CARE,,655708019498,MOTRIN 25 CT,6.5000,10.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,816352110928,PEAR HOOKAH HK109,7.2500,11.5000,9.5000,11.5000,11.5000
,,716165202417,RAW CLASSIC CONE EMPERADOR,20.4000,29.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,ASHTRAY,GLOW LED TRAY,GLOW LED TRAY,10.9900,14.0000,12.0000,14.0000,14.0000
MEDS/DAILY CARE,PILLS,655708119129,NYQUIL HANGING 12PK,12.0000,15.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,812371019969,TROY GLASS CHILLUM 45PC,37.0000,49.5000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,716165250791,RAW CLAS KING SLIM+PREROLL TIP,25.0000,29.0000,32.5000,36.0000,36.0000
SUPPLEMENTS,,718122083039,RHINO 7 250K 24CT,16.6000,50.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,4INSPOON.DN400,4" ASSORTED PIPES 32CT JAR,39.0000,75.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,716165201571,RAW CLASSIC 1 1/4 500'S 20CT,53.0000,62.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,E58194,12 CURTAIN LANTERN,9.1000,12.0000,12.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,#4 GLASS PIPE,#4 GLASS PIPE,32.0000,35.0000,35.0000,35.0000,35.0000
,,ZIGK,ZIGZAG KING SIZE 24 CT.,31.9500,37.0000,37.0000,37.0000,37.0000
,,458792642562,GUMMIES FLAVORS ASSORTED,5.0000,7.0000,7.0000,7.0000,7.0000
FOOD & BEVERAGE,FOOD,038200061248,PICKLE IN POUCH JUMBO SOUR,6.5000,7.7500,7.7500,7.7500,7.7500
ELECTRONICS & ACCESSORIES,,799666108570,WIRELESS HEADPHONES 800,7.0000,9.5000,8.0000,9.5000,9.5000
SMOKE SUPPLIES,PIPES,3INCHINADOT.DN377J,3" HEAVYPIPE 36CT JAR,39.0000,75.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MACHINES,716165155805,RAW ADJUST HEMPROLLER110M 12CT,16.2500,19.5000,19.5000,19.5000,19.5000
,,CONTACT LENS DISPLAY ,CONTACT LENS DISPLAY 80CT,340.0000,425.0000,360.0000,425.0000,425.0000
ELECTRONICS & ACCESSORIES,,10812934026455,TYPE C TO TYPE C CABLE 1CT,3.7500,4.7500,0.0000,0.0000,0.0000
,,074300005393,BENGAY GREASELESS,3.4500,4.0000,4.0000,4.0000,4.0000
LIQUOR SUPPLIES,,8712561479806,VASELINE 200ML,1.2500,1.7500,1.7500,1.7500,1.7500
,,FLOWER1,FLOWER 1 GRAM JAR,2.2500,3.5000,3.5000,3.5000,3.5000
,,FACE MASK SINGLE PACK,KN95 FACE MASK SINGLE PACK,2.5000,3.5000,3.5000,3.5000,3.5000
CBD,CARTRIDGES,810101712364,SKY HIGH THC-O VAPE 2.2G,60.0000,75.0000,0.0000,0.0000,0.0000
,,728795268350,BUSSINESS PILLS,42.0000,65.0000,65.0000,65.0000,65.0000
CBD,CARTRIDGES,783970784322,FLYING MONKEY HEAVY HITTER 2G,115.0000,139.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,652369184527,EAGLE TORCH LIGHTER 12 CT,15.0000,21.0000,21.0000,21.0000,21.0000
PLASTIC/PAPER GOODS,,1OZTOP,1 OZ TOP,0.0000,0.0000,0.0000,0.0000,0.0000
,,856073003734,PLATINUM PLS RHINO 100000 24CT,21.0000,55.0000,55.0000,55.0000,55.0000
,,GGJ12Y,2 1 LIGHT JAR GRINDER YELLOW,11.2500,16.2500,0.0000,0.0000,0.0000
,,RNC10B,NECTAR GLASS 10MM BLACK ICE,7.5000,10.5000,0.0000,0.0000,0.0000
,,RNC14G,NECTAR GLASS 14 MM GOLD,10.5000,13.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,811490566811,SPECIALBLUE BLACKPANTHER TORCH,5.8000,4.5000,0.0000,0.0000,0.0000
CBD,CARTRIDGES,850029144601,MOONBUZZ D10 PREROLL,41.0000,48.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,FIDGET SPINNER NINJA,SPINNER NINJA ,3.0000,5.0000,5.5000,0.0000,0.0000
SUPPLEMENTS,,370005110258,COBRA GREEN 74K 24CT,36.0000,65.0000,44.0000,65.0000,65.0000
ELECTRONICS & ACCESSORIES,,CELLTEK,CELLTEK COUNTER DISPLAY 116CT,203.0000,225.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,10016600000736,ROSES LIME JUICE PET 12/1LT,43.0000,47.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,707670196209,TECHNO TORCH FLIP,21.0000,27.0000,0.0000,0.0000,0.0000
,,FCCLD,CERAMIC CIG LARGE 100CT,0.3200,0.6500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,GTCL,TUBECUT STRONG BOX 100'S,14.4000,18.0000,18.0000,18.0000,18.0000
SUPPLEMENTS,,704846536975,RHINO 69 CBD SEX PILL 24CT,42.0000,60.0000,48.0000,60.0000,60.0000
FOOD & BEVERAGE,FOOD,00041594258439,PEANUT PATCH 32OZ CUPS 500CT,55.6300,60.0000,57.0000,60.0000,60.0000
PLASTIC/PAPER GOODS,,RE32,FOOD CONTAINER RE-32,17.8000,22.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,FOOD,070842002692,BEER NUTS ORIGINAL BAR MIX ,13.0000,14.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,10855553008648,CUE DISPO LIGHTER 50CT,4.0000,5.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,081635220407,CHARCOAL FOIL,2.0000,4.5000,3.5000,4.5000,4.5000
,,716165250784,RAW CLAS 1 1/4 SLIM+PREROL TIP,28.0000,32.5000,29.5000,32.5000,32.5000
SMOKE SUPPLIES,,ZIPPO LIGHTERS,ZIPPO LIGHTERS,0.0000,0.0000,0.0000,0.0000,0.0000
ELECTRONICS & ACCESSORIES,,9977648897778,WIRELESS HEADSET W/BLUETOOTH,3.0000,6.0000,6.0000,6.0000,6.0000
AUTOMOTIVE,,024291141273,PENZ JUMPER CABLE 16GAUGE 12FT,6.9900,8.5000,0.0000,0.0000,0.0000
,,850029144618,MOON BUZZ D10 PURPLE URKLE,38.0000,48.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,FWSP104,BEAKER SILICONE WATER PIPE,0.0000,13.9900,0.0000,0.0000,0.0000
,,FWSP101,DOUBLE SILICONE WATER PIPE 8,7.2500,10.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MACHINES,784762990228,ZIG ZAG 100MM ROLLER 12CT,26.5000,28.5000,27.5000,28.5000,28.5000
SMOKE SUPPLIES,PIPES,FP504,5.5" COLOR TUBING EYE PIPE,3.9900,5.9900,0.0000,0.0000,0.0000
,,FP217,2.5 PIPE WITH RASTA LINE,0.9500,1.6000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,088169000253,GRINDER 25,2.5000,3.7500,3.7500,3.7500,3.7500
SMOKE SUPPLIES,,081635991055,FUJIMA TOBACCO PIPE FP105,2.5000,4.5000,3.5000,4.5000,4.5000
,,716165250036,RAW ORGANIC CONE 11/4 SIZE,60.0000,67.0000,67.0000,67.0000,67.0000
MEDS/DAILY CARE,,300810730884,NEOSPORIN0.50OZ,3.5900,4.5000,4.5000,4.5000,4.5000
SMOKE SUPPLIES,LIGHTERS,853195000177,5 FLAGS ELECTRONIC LED LIG50CT,15.0000,20.0000,17.5000,20.0000,20.0000
SUPPLEMENTS,,655708019481,PEPCID 20 COUNT,7.5000,9.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,LIGHTERS,070330624535,BIC GRIPPERS 25CT,31.0000,34.5000,34.0000,34.0000,34.0000
WRAPS/FILTERS/HEMP/CONES,,719499005280,HIGH HEMP CHERRY 25CT,11.5000,18.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499006003,HIGH HEMP CHERRY CONE,14.0000,18.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499006027,HIGH HEMP CONE BANANA,14.0000,18.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499005143,HIGH HEMP GRAPE 25CT,14.0000,18.0000,0.0000,0.0000,0.0000
WRAPS/FILTERS/HEMP/CONES,,719499005174,HIGH HEMP HYDRO LEMONADE 25CT,11.5000,18.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,081635128017,SILICONE SMOKING RINGS,16.0000,20.0000,20.0000,20.0000,20.0000
,,804551600821,SRI SAI MARIJUANA,4.0000,8.5000,0.0000,0.0000,0.0000
,,6543674072125,SRI SAI RASTA,4.0000,8.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,BUTANE,30037900991481,RONSON MULTI-FILL 12CT 5.82OZ,28.8000,32.5000,32.5000,32.5000,32.5000
FOOD & BEVERAGE,,BANG LEMON DROP TEA ,BANG LEMON DROP TEA 12CT,17.0000,20.0000,0.0000,0.0000,0.0000
,,COLORS STANDARD CAR CHARG,COLORS STANDARD CAR CHARGER,0.9000,1.7500,1.2500,1.7500,1.7500
,,655708119655,BENADRYL LOOSE 12PK ,6.5000,8.0000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,,714573249314,SALUCITA LEMON LIME RIMM SALT,1.1300,1.7500,1.5000,1.7500,1.7500
,,FACE MASK 10CT,FACE MASK 5CT,6.7000,9.6000,9.6000,9.6000,9.6000
LIQUOR SUPPLIES,,854570006593,VALUE KEY CORKSCREW JAR,8.4000,18.0000,0.0000,0.0000,0.0000
,,704846537033,JACK RABBIT CBD SEX PILL 24CT,42.0000,60.0000,48.0000,60.0000,60.0000
,,854570006722,VALUE KEY CUP12OZ,27.0000,42.0000,42.0000,42.0000,42.0000
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,051497011642,BLAZY SUSAN 1 1/4 PAPER,24.5000,30.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,081635001105,FUJIMA MINI CORN COB PIPES,9.0000,12.0000,12.0000,12.0000,12.0000
ELECTRONICS & ACCESSORIES,,853195001044,EAGAL TORCH GUN METAL LIG 12CT,23.0000,29.0000,24.5000,0.0000,0.0000
AUTOMOTIVE,,10074804032113,BLUE DEF DIESAL ,11.0000,12.7500,0.0000,0.0000,0.0000
SMOKE SUPPLIES,,811490700819,DISPENSER BLUE SKULL & SNAKE,21.5000,25.5000,25.0000,25.5000,25.5000
SMOKE SUPPLIES,PIPES,CIGARATTE,BIG METAL CIGARETTE RJ-9 20CT,3.3500,7.5000,7.5000,4.2000,4.2000
SUPPLEMENTS,,799745282023,RED PANAX GINSENG EXTRACT 30CT,4.7500,7.5000,7.5000,7.5000,7.5000
SMOKE SUPPLIES,,G4C,63MM 4 PART COLOR GRINDER,4.5000,5.7500,4.5000,0.0000,0.0000
,,GGJ12W,2 1 LIGHT JAR GRINDER WHITE,11.2500,16.2500,0.0000,0.0000,0.0000
FOOD & BEVERAGE,ENERGY DRINK,018355202420,ULTRA ENERGY NOW 24PK,4.5000,6.5000,5.5000,6.5000,6.5000
SMOKE SUPPLIES,,6945161121024,MK JET RUBBER FINISH LIGHTER ,15.0000,19.5000,14.5000,18.5000,18.5000
ELECTRONICS & ACCESSORIES,,081635800159,USB ELEC LIGHTER FUJIMA 15CT,39.0000,45.0000,45.0000,0.0000,0.0000
SMOKE SUPPLIES,,707670196278,TECHNO TORCH 12CT DISPLAY ,22.5000,30.0000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,GBSM02,GLASS BUBBLER MINI ASST MIX,3.0900,3.5000,3.5000,3.5000,3.5000
FOOD & BEVERAGE,,075496002005,ANGOSTURA 6.7FL OZ,0.0000,13.5000,0.0000,0.0000,0.0000
SMOKE SUPPLIES,MISC,051497221775,BLAZY SUSAN 45MM DAB JAR 24CT,30.0000,37.5000,0.0000,0.0000,0.0000
,,652369013261,GRINDER GR090-52AB,4.5000,6.5000,6.5000,6.5000,6.5000
WRAPS/FILTERS/HEMP/CONES,,717340443090,CAKE HXC/LIVE RESEN,0.0000,90.0000,0.0000,0.0000,0.0000
,,FACIAL TISSUE ROLLS ,FACIAL TISSUE ROLLS ,36.7000,40.0000,40.0000,40.0000,40.0000
SMOKE SUPPLIES,LIGHTERS,853195010572,EXTENDED ELECTRONIC LIGHTER ,17.5000,21.0000,19.5000,21.0000,21.0000
AUTOMOTIVE,,30076171101892,LITTLE TREES NEW CAR SCENT,13.0000,15.7500,0.0000,0.0000,0.0000
LIQUOR SUPPLIES,,895213234122,COCKTAIL GLASSES 6CT 12PCS,0.8000,1.2500,1.2500,1.2500,1.2500
SMOKE SUPPLIES,,081635010008,DBL SIDED ASST 100MM CIG CASE ,19.2000,24.0000,17.0000,0.0000,0.0000
,,ZIPPO32,ZIPPO LIGHTER,0.0000,17.5000,0.0000,0.0000,0.0000
FOOD & BEVERAGE,FOOD,038200061217,PICKLE IN POUCH JUMBO DILL,6.7500,7.7500,7.7500,7.7500,7.7500
,,MICHELADA BANDERILLA 32 C,MICHELADA BANDERILLA 32 CUPS,28.3700,32.0000,32.0000,32.0000,32.0000
FOOD & BEVERAGE,SODA,JARRITO,JARRITO 16 OZ/24CT,23.5000,25.0000,0.0000,0.0000,0.0000
CBD,CARTRIDGES,608011808075,FLYING MONKEY LIVE RESIN 2GRAM,115.0000,139.0000,0.0000,0.0000,0.0000
,,ICE58103-5,6 ICE BEAKER-BOB,6.0000,6.5000,6.5000,0.0000,0.0000
SMOKE SUPPLIES,PIPES,SPARKPLUG,SPARK PLUG RJ-5,0.7000,1.8000,0.9000,1.8000,1.8000
SMOKE SUPPLIES,PIPES,FANCYPIPE,FANCY PIPE 3 BALL RJ-6,0.8500,2.0000,1.1500,2.0000,2.0000
,,FIDGET SPINNER 2,FIDGET SPINNER 2,2.2500,2.7500,2.7500,0.0000,0.0000
