Department,Category,Item Lookup Code,Description,Price
SMOKE SUPPLIES,,8.10129E+11,BLUE DIA ORANGE CREAMSICLE,55
MEDS/DAILY CARE,DENTAL,035000511065,COLGATE 2.8OZ 6PK,8
MEDS/DAILY CARE,,468CT,VASELINE 7G DISPLAY 48CT,12.5
,,FCP303,3 IN PIPE,1.75
SMOKE SUPPLIES,LIGHTERS,KASHER BICLIGHTER DISPLAY,KASHER BIC LIGHTER DISPLAY,178
SUPPLEMENTS,PILLS,040232286902,SWAG PLATINUM  ,65
,,7.18435E+11,RHINO MAX 500K,50
TOBACCO SNUFF,SNUFF 4.1OZ,073100011856,SKOAL CLASS MINT POUCH 4.10OZ,32.5
TOBACCO SNUFF,SNUFF 4.1OZ,073100031687,SKOAL XTRA MINT POUCH 4.10OZ,32.5
TOBACCO,60CT CIGAR,031700420157,WHITE OWL SAVEON2 HONEY 60CT,40.99
TOBACCO,60CT CIGAR,031700420362,WHITE OWL SAVEON2 PINEAPPLE,40.99
SMOKE SUPPLIES,,091037445988,XTREAM FETISH URINE 3OZ 6CT,36.99
PLASTIC/PAPER GOODS,,081635713756,FUJIMA WATER PILLOWS 75CT,39.5
SMOKE SUPPLIES,BUTANE,041689300494,ZIPPO LIGHTER FLUID 4OZ,1.99
MEDS/DAILY CARE,PILLS,7.31946E+11,EXCEDRIN EXTRA STRENGTH 25CT,11.5
MEDS/DAILY CARE,,3.0573E+11,ADVIL 24CT 6PK,28.5
FREIGHT OR SERVICE CHARGE,,CREDIT,CREDIT,0
ELECTRONICS & ACCESSORIES,,6.50426E+12,MATRIX PANEL 16X144 PLUS,175
WRAPS/FILTERS/HEMP/CONES,,8.10135E+11,BLAZY SUSAN TEA LEAF WRAPS,22.5
WRAPS/FILTERS/HEMP/CONES,,6.49964E+11,WILD HEMP BANANAZ 4/99,12.5
SUPPLEMENTS,,6.76308E+11,MYSTIC LABS BERRY BLITZ 120 MG,45
FOOD & BEVERAGE,FOOD,6.76308E+11,MYSTIC LABS BLUERASFUSION120MG,45
FOOD & BEVERAGE,,7.19411E+11,5-HOUR EXTRA GRAPE,23.25
FOOD & BEVERAGE,ENERGY DRINK,7.1941E+11,5-HOUR EXTRA TRANSFUSION,23.25
ELECTRONICS & ACCESSORIES,,8.12934E+11,WARNER IPHONE CABLE LOOSE,2
TOBACCO VAPE,2.8mg VAPE,1.084E+13,JUUL MENTHOL 3%,15.5
TOBACCO VAPE,2.8mg VAPE,8.19913E+11,JUUL VIRGINIA TOBACCO 5% 4PK,15.5
WRAPS/FILTERS/HEMP/CONES,,1.00772E+13,TOP FILTER TIP 100 COUNT ,23.99
TOBACCO,45CT CIGAR,025900240813,SWISHER MINI GRAPE 15CT 3PK,23.5
WRAPS/FILTERS/HEMP/CONES,,8.17458E+11,WILD HEMP TROPICAL WRAP,12.5
FOOD & BEVERAGE,,3.12546E+11,HALLS STRAWBERRY 20CT,22.5
SUPPLEMENTS,,096416526098,BLACK BULL EXTREME CHOCO 12PK,15
TOBACCO,30CT CIGAR,025900359041,SWISHER LEAF PEACH 3PK 10CT,27.99
TOBACCO,30CT CIGAR,025900297695,SWISHER BLK WINE 2/1.49 30CT,20.5
MEDS/DAILY CARE,MISC,022600020158,TROJAN MAGNUM XL 6 PK,13.5
MEDS/DAILY CARE,,3.01426E+12,GILLETTE GOOD NEWS RAZORS 10X5,55
WRAPS/FILTERS/HEMP/CONES,,077170114424,TOP TUBE REG 100MM FIL 200C,18.75
WRAPS/FILTERS/HEMP/CONES,,077170121309,TOP TUBE MENTHOL 100MM 250CT,19.5
TOBACCO,45CT CIGAR,025900240790,SWISHER MINI DIAMOND 3PK 15CT,22.5
TOBACCO,30CT CIGAR,025900325725,SWISHER BLK CHERRY 2/1.49 30CT,20.5
TOBACCO,60CT CIGAR,071610341227,DUTCH IRISH 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,025900284305,SWISHER PEACH 2/1.19 60CT,31
SMOKE SUPPLIES,LIGHTERS,070330643451,BIC CHICAGO BULLS 50CT,76.5
SMOKE SUPPLIES,LIGHTERS,070330643550,BIC FASHION PRINT50CT,59.5
SMOKE SUPPLIES,LIGHTERS,070330660878,BIC EZ REACH LIGHTER 40CT,67
TOBACCO,24CT CIGAR,071610340176,BACKWOOD SINGLE BLACK RUSSIAN,34
TOBACCO,24CT CIGAR,071610340480,BACKWOOD SINGLE HONEY 24CT,34
TOBACCO,24CT CIGAR,071610302044,BACKWOOD SINGLE HONEY BERR24CT,34
WRAPS/FILTERS/HEMP/CONES,,8.17458E+11,WILD HEMP ISLAND TWIST WRAP,11
WRAPS/FILTERS/HEMP/CONES,,6.49964E+11,WILD HEMP RUSSIAN CREAM 4/99,12.5
WRAPS/FILTERS/HEMP/CONES,,8.17458E+11,WILD HEMP HONEY LEMON WRAP,12.5
WRAPS/FILTERS/HEMP/CONES,,1.08575E+13,BILLIONAIRE WATERMELON DRIP WR,13.5
WRAPS/FILTERS/HEMP/CONES,,1.08575E+13,BOB MARLEY OGK WRAPS,13.5
PLASTIC/PAPER GOODS,,086400903318,OCB UNBLEACHED ORGANIC HEMP,32.5
WRAPS/FILTERS/HEMP/CONES,,086400903295,OCB ORGANIC HEMP 1 1/4 + TIPS,34
,,1.08575E+13,BOB MARLEY MANGO PEACH WRAPS,13.5
TOBACCO,60CT CIGAR,031700237922,GAME WHITE GRAPE 2/1.29 60ct,33.5
TOBACCO VAPE,75mg VAPE,6.97449E+12,POSH XTRON STRAWMINT 5PK 10K,55.99
TOBACCO,50CT CIGAR,070137505259,BLACK N MILD REG WOODTIP 5PK,65.99
TOBACCO,MOIST SNUFF,073100030390,COPENHAGEN MINT WG PCH4.10oz,17.75
SMOKE SUPPLIES,,78610200,POSH 0% NIC KIWISTRAW 5200 5PK,48
SMOKE SUPPLIES,,6.55708E+11, BIC REGULAR CLASSICFLICK 50CT,50.5
LIQUOR SUPPLIES,BRELLA,00860009496026,BRELLA COCKTAIL MIXER 6CT,30
WRAPS/FILTERS/HEMP/CONES,,077170104685,TOP TUBE MENTHOL  KING 250C,16.5
,,8.16568E+11,SHARGIO TUBE 100 BLUE 250CT ,9.5
,,9.5541E+12,ETMUX ROYAL HONEY 12 CT 10 G,14
TOBACCO,60CT CIGAR,025900426828,SWISHER BANANA SMASH 30PK 2CT,25.99
WRAPS/FILTERS/HEMP/CONES,,086400901758,OCB PREMIUM 11/4 SIZE 24'S,21
WRAPS/FILTERS/HEMP/CONES,,8.40439E+11,ZIG ZAG HEMP WRAP ISLAND VIBES,13.99
TOBACCO VAPE,75mg VAPE,6.97449E+12,POSH XTRON MINT 5PK 10K,55.99
FOOD & BEVERAGE,,6.11269E+11,RED BULL AMBER 12  OZ 4PK,57
FOOD & BEVERAGE,ENERGY DRINK,070847003403,MONSTER ZERO SUGAR 16OZ 24CT,40.5
TOBACCO VAPE,75mg VAPE,6.97449E+12,POSH XTRON HONEYMELON 5PK 10K,55.99
,,070330665880,BIC ECOLUTIONS,65
FOOD & BEVERAGE,,6.32565E+11,FIJI WATER 33.8FL 12CT,25.5
,,8.10129E+11,DOUBLE DIA HEMP WRAP ROSE PETA,13.5
MEDS/DAILY CARE,MISC,022600019619,TROJAN DOUBLE ECSTASY 6PK,14.5
SMOKE SUPPLIES,,8.11491E+11,SPECIAL BLUE MINI  TORCH,24.5
,,FP207,PEANUT PIPE 2.5IN,1.75
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK GAS BERRY 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK MIMOSA 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK WHITE FIRE OG 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK TROP COOKIES 10PK,15.5
SMOKE SUPPLIES,,495789808,BLACKJACK PARIS OG 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK BLUEDREAM 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK BANANA KUSH 10PK,15.5
TOBACCO,60CT CIGAR,031700420164,WHITE OWL SV2 WHT GRAPE 60CT,40.99
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK PINK RUNTZ 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK MASTER RUSH 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK DURBAN POISON 10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK STRAWBERRY SHORT10PK,15.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK GAS BERRY 50PK,49.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK STRAWBERRY SHORT50PK,49.5
TOBACCO SNUFF,SNUFF 6OZ,073100010972,SKOAL CLASSIC MINT LONGCUT 6OZ,32.5
TOBACCO,60CT CIGAR,071610496507,DUTCH BERRY SAVE ON 2 60CT,40.99
TOBACCO SNUFF,SNUFF 6OZ,04287212,GRIZZLY WINTERGREEN LONGCT 6OZ,28
PLASTIC/PAPER GOODS,,079594184045,PAPER BAG #4 500CT,9.5
SUPPLEMENTS,,6.0925E+11,ZYN 6MG WINTERGREEN 5CT,23
WRAPS/FILTERS/HEMP/CONES,,077170260633,GAMBLER TUBE MENTHOL KING 5PK,16.75
NICOTINE POUCH,,8.55022E+11,ON WINTERGREEN 4MG,19.75
FOOD & BEVERAGE,,6.1127E+11,RED BULL SUGAR FREE 12 OZ 4 PK,57
FOOD & BEVERAGE,ENERGY DRINK,7.19411E+11,5-HOUR EXTRA WATERMELON,23.25
TOBACCO VAPE,70mg VAPE,78616066,POSH MAX5200 GRAPE POM 5PK,53.99
FOOD & BEVERAGE,,6.11269E+11,RED BULL RED CAN 8.4FL OZ ,39
TOBACCO VAPE,45mg VAPE,78610309,POSH XL WATERMELON 10PK,69.99
TOBACCO,60CT CIGAR,025900287337,SWISHER REG 2/1.19 2PK 30CT,31
TOBACCO VAPE,42.5mg  VAPE,78694309,POSH PLUS GRAPE ICE 3000 5CT,46.99
PLASTIC/PAPER GOODS,PLASTIC CUPS,8.90602E+12,SHOT GLASS 1OZ 50CT,1.35
WRAPS/FILTERS/HEMP/CONES,,8.50033E+11,HITS BLUNT ORIGINAL,12
MEDS/DAILY CARE,,8.15556E+11,ALEVE ALL DAY 20CT,9.9
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,7.16165E+11,RAW CLASSIC KING SLIM 50CT,42.5
FOOD & BEVERAGE,ENERGY DRINK,070847003236,MONSTER REHAB LEMONADE 16OZ/24,40.5
WRAPS/FILTERS/HEMP/CONES,,077170102117,GAMBLER TUBE MENTOL 100,18.5
WRAPS/FILTERS/HEMP/CONES,,8.13525E+11,GOLDEN HARVEST BLUE 100'S,11
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK BLUEDREAM 50PK,49.5
TOBACCO,60CT CIGAR,025900329914,SWISHER PEPPERMINT 2/1.19 60CT,31
WRAPS/FILTERS/HEMP/CONES,,7.16165E+11,RAW ORGANIC 1 1/4 SIZE 24CT,21
MEDS/DAILY CARE,MISC,3.8137E+11,J&J FLEXIBLE BAND-AID,11.5
,,6.86751E+11,RHINO 25 PLATINUM 10K 3D,40
FOOD & BEVERAGE,,1.08586E+13,DON CHELDA MANGO CHILE,28.75
PLASTIC/PAPER GOODS,,10LBS,10 LBS ICE BAG 400CT,26.5
SUPPLEMENTS,,7.95848E+11,KANGAROO HONEY COCONUT 15CT,25
PLASTIC/PAPER GOODS,,7.56646E+11,PING PONG BALL 6CT,1.75
ELECTRONICS & ACCESSORIES,,8.12934E+11,WARNER HOME ADAPTOR,2.75
SMOKE SUPPLIES,,8.40111E+11,ZENGAZ LIGHTER 48CT,108
PLASTIC/PAPER GOODS,,X000QHIA7X,2 1/4 x 50 THERMAL ROLLS 50CT,19
TOBACCO,60CT CIGAR,8.17127E+11,SHOW RUSSIAN CREAM 15X5,12.3
TOBACCO,60CT CIGAR,8.17127E+11,SHOW LEMON ICE 15X5,12.3
TOBACCO,60CT CIGAR,8.58765E+11,SHOW BLUE PALMA 15X5,12.3
TOBACCO,60CT CIGAR,8.58765E+11,SHOW MANGO 15X5,12.25
SMOKE SUPPLIES,MISC,8.96715E+11,CHARCOAL ROCKS 6.6OZ,22.75
FOOD & BEVERAGE,JUICE/MIXERS,072718101522,MR. PURE ORANGE JUICE 64OZ,21.5
WRAPS/FILTERS/HEMP/CONES,,8.13525E+11,GOLDEN HARVEST RED 100'S,11
SMOKE SUPPLIES,LIGHTERS,070330619418,BIC CUBS 50CT,79.5
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK DEATH STAR OG 10PK,15.5
TOBACCO VAPE,2.8mg VAPE,8.19913E+11,JUUL VIRGINIA TOB 3%,15.5
TOBACCO VAPE,60mg VAPE,6.18149E+11,BREEZE MINT 10CT,105.5
ELECTRONICS & ACCESSORIES,,8.12934E+11,WARNER ANDROID CABLE ,2
,,8.12934E+11,WARNER WALL CHARGER,2
FOOD & BEVERAGE,JUICE/MIXERS,072718101911,MR. PURE PINA COLADA 16OZ,19.5
FOOD & BEVERAGE,JUICE/MIXERS,072718101379,MR. PURE LIME 16OZ,19.5
FOOD & BEVERAGE,ENERGY DRINK,070847031901,MONSTER PACIFIC PUNCH 16OZ,40.5
FOOD & BEVERAGE,ENERGY DRINK,070847036951,MONSTER KHAOTIC 16OZ,40.5
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE OG GHOST 5PK,55
MEDS/DAILY CARE,MISC,7.62221E+12,HALLS LIME FRESH 20CT,22.5
PLASTIC/PAPER GOODS,,1/6 PREMIUM,1/6 PREMIUM BLACK BAGS,9
PLASTIC/PAPER GOODS,,SINGLEBOTTLE,SINGLE BOTTLE THANK YOU BAG,9
PLASTIC/PAPER GOODS,,PLASTICSPOON1000CT,PLASTIC SPOON 1000CT,21
SUPPLEMENTS,,6.0925E+11,ZYN 6MG COFFE 5CT,23
SUPPLEMENTS,,6.0925E+11,ZYN 6MG CITRUS 5CT,23
SUPPLEMENTS,,6.0925E+11,ZYN CITRUS 3MG 5CT,23
,,1/6 WHITE 800,1/6 WHITE 800CT,18
SUPPLEMENTS,,040232095023,HARD STEEL 24CT,55
ELECTRONICS & ACCESSORIES,,00041333085616,DURACELL D 2PK 6CT BATTERY,19.5
SUPPLEMENTS,,RHINO PLATINUM PLUS ,RHINO PLATINUM PLUS 100000K,55
SMOKE SUPPLIES,PIPES,7.61857E+11,NOVELTY PIPE 6IN 60CT,39
SMOKE SUPPLIES,,8.52812E+11,IGNITUS PREMIUM REFINED BUTANE,2
SMOKE SUPPLIES,ESSENCE,4276670820,BLUNT AROMA 3 IN 1 12CT,6
SMOKE SUPPLIES,,8.90603E+12,BLACK NAGCHAMPA,9.5
,,RHINO GOLD PLUS 100000K,RHINO GOLD PLUS 100000K,55
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,008660007247,ZIG ZAG ORANGE 1.25 PAPER 24PK,39.99
WRAPS/FILTERS/HEMP/CONES,,077170260732,GAMBELR TUBE CUT 100' FULL 5PK,16.5
TOBACCO,60CT CIGAR,031700235980,WHITE OWL SAVEON2 RUSSIAN 60CT,40.99
TOBACCO,60CT CIGAR,031700232262,WHITE OWL SAVEON2 MANGO 60CT,40.99
TOBACCO,60CT CIGAR,025900287344,SWISHER GRAPE 2/1.19 2PK 30CT,31
FOOD & BEVERAGE,,6.32565E+11,FIJI WATER 500 ML,22.5
SMOKE SUPPLIES,PIPES,METALSLIDE,METAL SLIDE MEDIUM RJ-7,1.2
FOOD & BEVERAGE,,7.50104E+12,VIUDA DE SANCHEZ,7.5
LIQUOR SUPPLIES,,073287074880,WING CORK SCREW ONEIDA 1PK,4.5
TOBACCO,60CT CIGAR,031700237809,WHITE OWL STRWBRY 2/1.19 60CT,31
AUTOMOTIVE,,073135008173,ITASCA 2 CYCLE ENGINE OIL,21
LIQUOR SUPPLIES,,6.7698E+11,WINE GLASSES 6CT ,1.5
TOBACCO VAPE,42.5mg  VAPE,78659841,POSH PLUS PEACH MELBA 3000 5CT,46.99
TOBACCO VAPE,42.5mg  VAPE,78663022,POSH PLUS JOJO 3000 PUFF 5CT,46.99
TOBACCO VAPE,42.5mg  VAPE,78639720,POSH PLUS MANGOSTRAW 3000 5CT,46.99
TOBACCO VAPE,42.5mg  VAPE,78673618,POSH PLUS BERRY MELON 3000 5CT,46.99
TOBACCO VAPE,42.5mg  VAPE,78698765,POSH PLUS RED APPLE ICE3K 5CT,46.99
TOBACCO,60CT CIGAR,071610341166,DUTCH SILVER 2/1.29 2PK 30CT,33.5
LIQUOR SUPPLIES,SALT,023604237016,TWANG BEER SALT LIME 24CT,32.5
TOBACCO VAPE,45mg VAPE,78635319,POSH XL CHERRY FROST 10PK,69.99
TOBACCO,60CT CIGAR,025900525453,SWISHER COOKIE 2/1.19 2PK 30CT,31
MEDS/DAILY CARE,MISC,3.07661E+11,TUMS 1000CT BERRIES,14.99
WRAPS/FILTERS/HEMP/CONES,,8.13525E+11,GOLDEN HARVEST RED KING,10
FOOD & BEVERAGE,,MONSTER GRONK 16OZ,MONSTER GRONK 16OZ,40.5
,,6.94367E+11,RHINO 69 500K,50
NICOTINE POUCH,,8.87969E+11,ZONE MINT 6MG,19.9
NICOTINE POUCH,,8.87969E+11,ZONE WINTERGREEN 9MG,19.9
FOOD & BEVERAGE,ENERGY DRINK,070847037996,MONSTER ULTRA WATERMELON 16OZ,40.5
FOOD & BEVERAGE,JUICE/MIXERS,072718100679,MR. PURE LEMONADE 32OZ,29.75
SMOKE SUPPLIES,,2.86496E+11,BLACKJACK DEATHSTAR OG 50PK,49.5
SUPPLEMENTS,,7.18122E+11,GOOD MORNING 30K,88
SUPPLEMENTS,,5.22893E+11,KITTY KAT PILL,60
SUPPLEMENTS,,6.92345E+11,BURRO 2PK,55
SMOKE SUPPLIES,LIGHTERS,070330618961,BIC LIMITED ASTROLOGY LIGHTERS,65
TOBACCO,60CT CIGAR,071610341678,DUTCH GREEN 2/1.29 2PK 30CT,33.5
MEDS/DAILY CARE,,LIFESTYLEJAR,LIFE STYLE LOOSE JAR 48 CT,13
FOOD & BEVERAGE,JUICE/MIXERS,072718101898,MR. PURE APPLE CRANBERRY 32OZ,29.75
AUTOMOTIVE,,074804102437,PEAK 50/50 GLOBAL,44.5
SMOKE SUPPLIES,ESSENCE,2162526603,BLUNT AROMA DISPLAY 72 CT,25
FOOD & BEVERAGE,ENERGY DRINK,070847012481,MONSTER WHITE 16OZ,40.5
FOOD & BEVERAGE,SODA,049000050158,SPRITE COCA COLA 2 LITER 8Pk,22.5
SUPPLEMENTS,,7.18122E+11,TITAN 500K,105
AUTOMOTIVE,,00071924940031,MOBIL SYNTHETIC 10W30 6QT,44
FOOD & BEVERAGE,,6.11269E+11,RED BULL 8.4OZ 4PK SUGAR FREE,39
FOOD & BEVERAGE,,6.39277E+11,OLIVE GREEN TUSCAN GARDEN,3.25
SUPPLEMENTS,,6.0925E+11,ZYN 3MG COOL MINT,23
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619501321,PREMIER FT TUBE REG KING 200C,12.75
WRAPS/FILTERS/HEMP/CONES,,077170260305,GAMBLER GOLD KING 5PK,13
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,077170260275,TOP TUBE REG  KING 250 X5,16.5
PLASTIC/PAPER GOODS,,GWBAG,GARBAGE BAG 38/58,27
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619500034,PREMIER FT TUBE MNTHLKING 200C,13.5
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,066619519210,PREMIER FT TUBE LITE KING 200C,12.75
PLASTIC/PAPER GOODS,GO FRESH BAGS,GOFRESH,GO FRESH BAG,9
SMOKE SUPPLIES,LIGHTERS,BIC LIGHTER DISPLAY 210CT,BIC LIGHTER DISPLAY 210CT,148
ELECTRONICS & ACCESSORIES,,086400320023,TOP PRIM ROLLING MACHINE 70MM,27.5
FOOD & BEVERAGE,,072718100266,MR.PURE ORANGE 16OZ,19.5
AUTOMOTIVE,,071611019521,PENNZOIL ATF 6PK,28
SMOKE SUPPLIES,PIPES,XMB50,XMB50 BBLR 1PK,3
,,FCP325,MULTI COLOR TWIST PIPE,2.5
,,FP206,2.5 CHINA ROAD,1.75
TOBACCO VAPE,45mg VAPE,78690646,POSH XL GUMMY BEAR ICE 10PK,69.99
WRAPS/FILTERS/HEMP/CONES,FILTER TUBES,077170120159,OCB UNBLEACHEDCONE KING SIZE,49.75
FOOD & BEVERAGE,ENERGY DRINK,7.19411E+11,5-HOUR EXTRA STRAWBERRY WM,23.25
FOOD & BEVERAGE,,049000072228,SPRITE CHERRY 20OZ,31
FOOD & BEVERAGE,,6.11269E+11,RED BULL RED 12 OZ,57
TOBACCO,60CT CIGAR,025900329853,SWISHER SILVER 2/1.19,31
,,COLORS STANDARD HEADPHONE,COLORS STANDARD HEADPHONES,1.75
AUTOMOTIVE,,073905282017,HEET GAS-LINE FOR COLD ,1.75
PLASTIC/PAPER GOODS,,GARBAGE BAG 40x46,BLACK GARBAGE BAG 40x46 -45GAL,21
PLASTIC/PAPER GOODS,,PLASTICKNIFE1000CT,PLASTIC KNIFE 1000CT,21
FOOD & BEVERAGE,ENERGY DRINK,070847811985,MONSTER GREEN 24OZ/12,37.5
FOOD & BEVERAGE,,1.00389E+13,DOLE PINEAPPLE 46OZ CAN 12PK,39.75
PLASTIC/PAPER GOODS,PLASTIC BAGS,GBAG40/46,GARBAGE BAG 40/46,24.5
MEDS/DAILY CARE,MISC,022600920502,TROJAN NON-LUBRICATED 6PK,9.5
,,008660008824,ZIG ZAG UNBLEACHEMINI 70'S 8PK,21.75
,,008660008640,ZIG ZAG ULTRATHINMINI 70'S 8PK,21.75
WRAPS/FILTERS/HEMP/CONES,CONES,008660007759,ZIG ZAG CONE UNBLCHED KING 32P,31
AUTOMOTIVE,,6.55708E+11,DISPOSABLE FUNNEL 125 CT,6.5
AUTOMOTIVE,,074804102253,PEAK 50/50 GREEN 6CT,40.99
PLASTIC/PAPER GOODS,,6.59962E+11,PACIFIC PLASTIC SPOONS BLK 50C,1
TOBACCO,60CT CIGAR,031700237717,WHITE OWL WHT GRAPE 2/1.19 60C,31
WRAPS/FILTERS/HEMP/CONES,,8.17458E+11,WILD HEMP NATURAL,12.5
,,8.55022E+11,ON WINTERGREEN 2MG,19.75
LIQUOR SUPPLIES,,611269546231611269546231,6PK CARDBOARD BEER HOLDER,59
LIQUOR SUPPLIES,,12ozplastic,12 oz PLASTIC BOTTLE CARRIERS,39
MEDS/DAILY CARE,MISC,022600647201,TROJAN MAGNUM ECSTASY 6PK,13.5
MEDS/DAILY CARE,PILLS,3.0045E+11,TYLENOL PM 6PK 24CT,29.75
,,023604266108,TWANG PICKLE BEER SALT,32.5
FOOD & BEVERAGE,JUICE/MIXERS,023604238211,TWANG CHILE LIME BEER SALT,32.5
SUPPLEMENTS,,8.18136E+11,TOTAL DETOX 10OZ,4.5
FOOD & BEVERAGE,,021136180626,TOPOCHICO GLASS 18CT,26.75
TOBACCO,60CT CIGAR,031700237762,WHITE OWL BLUE RASP2/1.19 60CT,31
SMOKE SUPPLIES,PIPES,PIPETREE,GLASS PIPE DISPLAY 100CT,195
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE LEMON CHERRY 5PK,55
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE GIRL SCOUT 5PK,55
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE AFRICAN KUSH 5PK,55
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE ELECTRIC HAZE5PK,55
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE UNICORN 5PK,55
SMOKE SUPPLIES,,7.62222E+11,ALIEN THC-A CANDY KISS INDICA,48
SMOKE SUPPLIES,,7.62222E+11,ALIEN THC-A TANGIE TAFFY HYBRI,48
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE BANANA RUNTZ 5PK,55
SMOKE SUPPLIES,,7.02571E+11,DANKLEAF LEMON HAZE 10PK,42
SMOKE SUPPLIES,,7.99793E+11,DANKLEAF STRAWBERRY PUNCH 10PK,42
SMOKE SUPPLIES,,7.02571E+11,DANKLEAF PLATINUM OG 10PK,42
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE KUSH CAKE 5PK,55
ELECTRONICS & ACCESSORIES,,7.64047E+11,ALIEN 4G LIVE STRAW COUGH 5PK,55
FOOD & BEVERAGE,ENERGY DRINK,070847891864,MONSTER STRAWDREAM 16OZ 24CT,40.5
FOOD & BEVERAGE,ENERGY DRINK,070847021537,MONSTER REHAB PEACH TEA 16OZ,40.5
TOBACCO VAPE,75mg VAPE,6.97449E+12,POSH XTRON MELON MINT 5PK 10PK,55.99
TOBACCO VAPE,60mg VAPE,BREEZECITRUS,BREEZE CIRTUS 10CT,105.5
TOBACCO,45CT CIGAR,025900240806,SWISHER MINI REG 3PK 15CT,23.5
TOBACCO,60CT CIGAR,031700237816,WHITE OWL PEACH 2/1.19 60CT,31
WRAPS/FILTERS/HEMP/CONES,WRAPS/PREROLL,008660007315,ZIG ZAG ULTRA THIN 1 1/4 24CT,42
MEDS/DAILY CARE,,3.12546E+11,HALLS ICE HONEY-LEMON 20CT,22.5
PLASTIC/PAPER GOODS,,6850804354,7 OZ PLASTIC CUPS 1000 CT 5PK,21
TOBACCO,40CT CIGAR,071610340169,BACKWOODS BLACK RUSS 5PK 40CT,44.5
TOBACCO,40CT CIGAR,071610302730,BACKWOODS DARK STOUT 5PK 40CT,44.5
TOBACCO,40CT CIGAR,071610340282,BACKWOODS COGNAC 5PK 40CT,44.5
TOBACCO,40CT CIGAR,071610301870,BACKWOODS HONEY BERRY 5PK40CT,44.5
TOBACCO,40CT CIGAR,071610302273,BACKWOODS HONEYBOURBON 5PK 40C,44.5
TOBACCO,40CT CIGAR,071610340565,BACKWOODS BANANA 5PK 40CT,44.5
TOBACCO,SMOKE TOBACCO,077170632843,GAMBLER PIPE TOBACO REGULAR6OZ,6.8
TOBACCO,SMOKE TOBACCO,077170103794,GAMBLER PIPE TOBACO SILVER 6OZ,6.8
TOBACCO,60CT CIGAR,8.42426E+11,4K  GREEN SWEET 1.39 60CT,14
TOBACCO,60CT CIGAR,031700237977,GAME WHT PEACH 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,031700238004,GAME PINEAPPLE 2/1.29 2PK 30CT,33.5
TOBACCO,SMOKE TOBACCO,077170632737,GAMBLER TUBECUT GOLD BAG 8OZ,38
TOBACCO,SMOKE TOBACCO,7.61073E+11,BUGLER ORIG POUCH 6PK 3.4OZ,31.99
TOBACCO,60CT CIGAR,031700237953,GAME BLUE 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,8.42426E+11,4K UNSWEET DIAMOND 1.39 60CT,14
TOBACCO,60CT CIGAR,8.42426E+11,4K  WATERMELON 1.39 60CT,14
TOBACCO,60CT CIGAR,031700238028,GAME RED 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,031700237946,GAME GREEN 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,031700237939,GAME GRAPE 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,8.42426E+11,4K MANGO 4/1.39 60CT,14
TOBACCO,60CT CIGAR,071610341081,DUTCH PLATINUM 2/1.29 2PK 30CT,33.5
TOBACCO,60CT CIGAR,071610341241,DUTCH OG 2/1.29 2PK 30CT,33.5
TOBACCO,SMOKE TOBACCO,077170632867,GAMBLER PIPE TOBACCO GOLD 6OZ,6.8
